,lat,long,gridX,gridY,grid
"964 RAYMOND AVE, Port Coquitlam, BC, Canada",49.280883,-122.741576,8,9,"[8,9]"
"1735 RENTON WAY, Port Coquitlam, BC, Canada",49.28365119999999,-122.762476,5,9,"[5,9]"
"1237 WINDSOR AVE, Port Coquitlam, BC, Canada",49.2816438,-122.7494225,7,9,"[7,9]"
"1360 VICTORIA DR, Port Coquitlam, BC, Canada",49.2855473,-122.7524753,6,9,"[6,9]"
"738 VICTORIA DR, Port Coquitlam, BC, Canada",49.2854979,-122.735429,9,9,"[9,9]"
"3729 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2790533,-122.7620242,5,8,"[5,8]"
"1368 HALIFAX AVE, Port Coquitlam, BC, Canada",49.280491,-122.752728,6,9,"[6,9]"
"1343 SUTHERLAND AVE, Port Coquitlam, BC, Canada",49.280209,-122.7516079,6,9,"[6,9]"
"3968 ROBIN PL, Port Coquitlam, BC, Canada",49.2835064,-122.7583685,5,9,"[5,9]"
"3937 ROBIN PL, Port Coquitlam, BC, Canada",49.2828296,-122.7590686,5,9,"[5,9]"
"3907 PIMLICO PL, Port Coquitlam, BC, Canada",49.2823303,-122.7524192,6,9,"[6,9]"
"979 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.284949,-122.743439,8,9,"[8,9]"
"1765 CHALMERS AVE, Port Coquitlam, BC, Canada",49.285521,-122.763619,4,9,"[4,9]"
"1709 CHALMERS AVE, Port Coquitlam, BC, Canada",49.28551849999999,-122.7621786,5,9,"[5,9]"
"3755 INVERNESS ST, Port Coquitlam, BC, Canada",49.279515,-122.737638,9,8,"[9,8]"
"1724 CHALMERS AVE, Port Coquitlam, BC, Canada",49.28512,-122.7625952,5,9,"[5,9]"
"3840 AZALEA PL, Port Coquitlam, BC, Canada",49.2813065,-122.7624634,5,9,"[5,9]"
"4064 TORONTO ST, Port Coquitlam, BC, Canada",49.2849601,-122.7527829,6,9,"[6,9]"
"4072 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2852514,-122.755708,6,9,"[6,9]"
"1343 APEL DR, Port Coquitlam, BC, Canada",49.28519,-122.751536,6,9,"[6,9]"
"3751 OAKDALE ST, Port Coquitlam, BC, Canada",49.2796842,-122.7436018,8,8,"[8,8]"
"3783 ST THOMAS ST, Port Coquitlam, BC, Canada",49.2800521,-122.7348517,9,9,"[9,9]"
"4042 SEFTON ST, Port Coquitlam, BC, Canada",49.28449,-122.7571579,5,9,"[5,9]"
"1257 PLYMOUTH CRES, Port Coquitlam, BC, Canada",49.2851293,-122.747891,7,9,"[7,9]"
"3918 AMBLESIDE CLOSE, Port Coquitlam, BC, Canada",49.28229899999999,-122.7457071,7,9,"[7,9]"
"945 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.284276,-122.7410049,8,9,"[8,9]"
"3864 CEDAR DR, Port Coquitlam, BC, Canada",49.2817825,-122.7381539,9,9,"[9,9]"
"3807 BROOM PL, Port Coquitlam, BC, Canada",49.2806477,-122.7642553,4,9,"[4,9]"
"1257 HALIFAX AVE, Port Coquitlam, BC, Canada",49.280916,-122.749916,7,9,"[7,9]"
"1393 LINCOLN DR, Port Coquitlam, BC, Canada",49.2786429,-122.7543998,6,8,"[6,8]"
"1362 SUTHERLAND AVE, Port Coquitlam, BC, Canada",49.2798077,-122.7524094,6,8,"[6,8]"
"3827 TORONTO ST, Port Coquitlam, BC, Canada",49.2808871,-122.7538917,6,9,"[6,9]"
"1788 MYRTLE WAY, Port Coquitlam, BC, Canada",49.2819634,-122.7640197,4,9,"[4,9]"
"1667 RENTON AVE, Port Coquitlam, BC, Canada",49.2835925,-122.7607544,5,9,"[5,9]"
"1427 BRAKEN CRT, Port Coquitlam, BC, Canada",49.2848711,-122.7543227,6,9,"[6,9]"
"1116 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.28369499999999,-122.7452519,7,9,"[7,9]"
"1786 HEATHER AVE, Port Coquitlam, BC, Canada",49.2800529,-122.7641367,4,9,"[4,9]"
"3783 CEDAR DR, Port Coquitlam, BC, Canada",49.2798386,-122.7391504,8,8,"[8,8]"
"4057 DUNPHY ST, Port Coquitlam, BC, Canada",49.2850091,-122.7664257,4,9,"[4,9]"
"4075 LIVERPOOL ST, Port Coquitlam, BC, Canada",49.28528,-122.760597,5,9,"[5,9]"
"1244 PLYMOUTH CRES, Port Coquitlam, BC, Canada",49.28435289999999,-122.7484279,7,9,"[7,9]"
"1248 VICTORIA DR, Port Coquitlam, BC, Canada",49.285522,-122.74776,7,9,"[7,9]"
"3750 SEFTON ST, Port Coquitlam, BC, Canada",49.27939929999999,-122.757176,5,8,"[5,8]"
"3816 CEDAR DR, Port Coquitlam, BC, Canada",49.2807377,-122.7382368,9,9,"[9,9]"
"1748 GREENMOUNT AVE, Port Coquitlam, BC, Canada",49.2840551,-122.7631781,4,9,"[4,9]"
"3949 SEFTON ST, Port Coquitlam, BC, Canada",49.283143,-122.757843,5,9,"[5,9]"
"1356 CHELSEA AVE, Port Coquitlam, BC, Canada",49.2819292,-122.752287,6,9,"[6,9]"
"1460 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2837609,-122.7547481,6,9,"[6,9]"
"3830 CLEMATIS CRES, Port Coquitlam, BC, Canada",49.2811177,-122.7648671,4,9,"[4,9]"
"1671 KENT AVE, Port Coquitlam, BC, Canada",49.2810304,-122.7605454,5,9,"[5,9]"
"3786 KILLARNEY ST, Port Coquitlam, BC, Canada",49.2798576,-122.741802,8,8,"[8,8]"
"1602 GREENMOUNT AVE, Port Coquitlam, BC, Canada",49.2840578,-122.7591085,5,9,"[5,9]"
"1218 CHELSEA AVE, Port Coquitlam, BC, Canada",49.2819546,-122.7492814,7,9,"[7,9]"
"925 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.284206,-122.740202,8,9,"[8,9]"
"933 HUBER DR, Port Coquitlam, BC, Canada",49.2850128,-122.7406387,8,9,"[8,9]"
"4029 AYLING ST, Port Coquitlam, BC, Canada",49.2842207,-122.7388999,9,9,"[9,9]"
"3744 ULSTER ST, Port Coquitlam, BC, Canada",49.279483,-122.754339,6,8,"[6,8]"
"3924 INVERNESS ST, Port Coquitlam, BC, Canada",49.2825648,-122.73691,9,9,"[9,9]"
"3708 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.278721,-122.7558259,6,8,"[6,8]"
"4033 BRAKEN CRT, Port Coquitlam, BC, Canada",49.2841721,-122.7551273,6,9,"[6,9]"
"961 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.2851511,-122.7415975,8,9,"[8,9]"
"973 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.2851528,-122.7428464,8,9,"[8,9]"
"3872 ST THOMAS ST, Port Coquitlam, BC, Canada",49.2819598,-122.7342884,9,9,"[9,9]"
"3819 LIVERPOOL ST, Port Coquitlam, BC, Canada",49.2804301,-122.7606214,5,9,"[5,9]"
"3722 EVERGREEN ST, Port Coquitlam, BC, Canada",49.278978,-122.744083,8,8,"[8,8]"
"3803 KILLARNEY ST, Port Coquitlam, BC, Canada",49.2800697,-122.7423893,8,9,"[8,9]"
"3845 KILLARNEY ST, Port Coquitlam, BC, Canada",49.2810024,-122.7424505,8,9,"[8,9]"
"818 PAISLEY AVE, Port Coquitlam, BC, Canada",49.2794876,-122.7363668,9,8,"[9,8]"
"3824 ST THOMAS ST, Port Coquitlam, BC, Canada",49.2809119,-122.7342201,9,9,"[9,9]"
"1812 GREENMOUNT AVE, Port Coquitlam, BC, Canada",49.2840803,-122.7646885,4,9,"[4,9]"
"1817 GREENMOUNT AVE, Port Coquitlam, BC, Canada",49.2845652,-122.7647567,4,9,"[4,9]"
"1765 MYRTLE WAY, Port Coquitlam, BC, Canada",49.2825749,-122.7634908,4,9,"[4,9]"
"3909 SEFTON ST, Port Coquitlam, BC, Canada",49.2823431,-122.7578122,5,9,"[5,9]"
"3852 ROBIN PL, Port Coquitlam, BC, Canada",49.2814442,-122.7586711,5,9,"[5,9]"
"955 RAYMOND AVE, Port Coquitlam, BC, Canada",49.281355,-122.7414125,8,9,"[8,9]"
"4010 JOSEPH PL, Port Coquitlam, BC, Canada",49.2841077,-122.7341105,9,9,"[9,9]"
"3732 WELLINGTON ST, Port Coquitlam, BC, Canada",49.279081,-122.761303,5,8,"[5,8]"
"1566 CHARLETON CRT, Port Coquitlam, BC, Canada",49.279629,-122.758327,5,8,"[5,8]"
"3718 KILLARNEY ST, Port Coquitlam, BC, Canada",49.2788564,-122.7417461,8,8,"[8,8]"
"4058 WELLINGTON ST, Port Coquitlam, BC, Canada",49.28490920000001,-122.7613078,5,9,"[5,9]"
"3847 TORONTO ST, Port Coquitlam, BC, Canada",49.281457,-122.753848,6,9,"[6,9]"
"1398 APEL DR, Port Coquitlam, BC, Canada",49.2834073,-122.7527884,6,9,"[6,9]"
"3961 AMBLESIDE CLOSE, Port Coquitlam, BC, Canada",49.2827995,-122.7464852,7,9,"[7,9]"
"910 HUBER DR, Port Coquitlam, BC, Canada",49.28469440000001,-122.7396074,8,9,"[8,9]"
"3718 SEFTON ST, Port Coquitlam, BC, Canada",49.2787771,-122.7571852,5,8,"[5,8]"
"3644 SWIRE PL, Port Coquitlam, BC, Canada",49.27905699999999,-122.750505,7,8,"[7,8]"
"1337 LINCOLN DR, Port Coquitlam, BC, Canada",49.279762,-122.751363,6,8,"[6,8]"
"1206 HALIFAX AVE, Port Coquitlam, BC, Canada",49.280533,-122.748834,7,9,"[7,9]"
"3769 SOMERSET ST, Port Coquitlam, BC, Canada",49.2795153,-122.7408655,8,8,"[8,8]"
"4045 DUNPHY ST, Port Coquitlam, BC, Canada",49.2847021,-122.7664156,4,9,"[4,9]"
"3849 ST THOMAS ST, Port Coquitlam, BC, Canada",49.2814776,-122.7348297,9,9,"[9,9]"
"3894 OXFORD ST, Port Coquitlam, BC, Canada",49.2821432,-122.7669515,4,9,"[4,9]"
"3767 LIVERPOOL ST, Port Coquitlam, BC, Canada",49.279986,-122.760616,5,9,"[5,9]"
"1457 LINCOLN DR, Port Coquitlam, BC, Canada",49.2786944,-122.7549342,6,8,"[6,8]"
"3925 GALER WAY, Port Coquitlam, BC, Canada",49.282545,-122.7646579,4,9,"[4,9]"
"1825 GALER WAY, Port Coquitlam, BC, Canada",49.2828873,-122.764707,4,9,"[4,9]"
"917 RAYMOND AVE, Port Coquitlam, BC, Canada",49.2814094,-122.7398475,8,9,"[8,9]"
"949 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.284181,-122.7415824,8,9,"[8,9]"
"4030 WEDGEWOOD ST, Port Coquitlam, BC, Canada",49.28449879999999,-122.7452206,7,9,"[7,9]"
"1248 HALIFAX AVE, Port Coquitlam, BC, Canada",49.2804811,-122.7500134,7,9,"[7,9]"
"1865 MARCH WAY, Port Coquitlam, BC, Canada",49.2837571,-122.7660428,4,9,"[4,9]"
"4053 BRAKEN CRT, Port Coquitlam, BC, Canada",49.284641,-122.755104,6,9,"[6,9]"
"1268 WINDSOR AVE, Port Coquitlam, BC, Canada",49.28121489999999,-122.7504029,7,9,"[7,9]"
"3937 AMBLESIDE CLOSE, Port Coquitlam, BC, Canada",49.2824564,-122.7472854,7,9,"[7,9]"
"3824 CEDAR DR, Port Coquitlam, BC, Canada",49.2809162,-122.7381935,9,9,"[9,9]"
"3851 TORONTO ST, Port Coquitlam, BC, Canada",49.28159890000001,-122.7538829,6,9,"[6,9]"
"4028 TORONTO ST, Port Coquitlam, BC, Canada",49.2841246,-122.752977,6,9,"[6,9]"
"1132 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2837249,-122.745738,7,9,"[7,9]"
"3725 ULSTER ST, Port Coquitlam, BC, Canada",49.2790152,-122.7550401,6,8,"[6,8]"
"3987 PIMLICO PL, Port Coquitlam, BC, Canada",49.2832169,-122.752295,6,9,"[6,9]"
"1422 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2837518,-122.7538013,6,9,"[6,9]"
"1173 ALDERWOOD AVE, Port Coquitlam, BC, Canada",49.283445,-122.74683,7,9,"[7,9]"
"875 HUBER DR, Port Coquitlam, BC, Canada",49.2850374,-122.7388774,9,9,"[9,9]"
"3741 ULSTER ST, Port Coquitlam, BC, Canada",49.2793009,-122.755006,6,8,"[6,8]"
"3726 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.27937,-122.755642,6,8,"[6,8]"
"3802 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2804156,-122.7557203,6,9,"[6,9]"
"1312 HALIFAX AVE, Port Coquitlam, BC, Canada",49.28048279999999,-122.7512621,6,9,"[6,9]"
"1414 TORONTO PL, Port Coquitlam, BC, Canada",49.2850151,-122.7537309,6,9,"[6,9]"
"1226 LINCOLN DR, Port Coquitlam, BC, Canada",49.28190739999999,-122.7505445,7,9,"[7,9]"
"3720 ULSTER ST, Port Coquitlam, BC, Canada",49.27882899999999,-122.7543481,6,8,"[6,8]"
"3933 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2828127,-122.7564753,6,9,"[6,9]"
"1338 CHELSEA AVE, Port Coquitlam, BC, Canada",49.2819404,-122.751834,6,9,"[6,9]"
"3910 AMBLESIDE CLOSE, Port Coquitlam, BC, Canada",49.28229899999999,-122.7461301,7,9,"[7,9]"
"902 VICTORIA DR, Port Coquitlam, BC, Canada",49.2855273,-122.7394383,8,9,"[8,9]"
"3754 CEDAR DR, Port Coquitlam, BC, Canada",49.2793711,-122.7382298,9,8,"[9,8]"
"1767 MARCH WAY, Port Coquitlam, BC, Canada",49.2837366,-122.7636002,4,9,"[4,9]"
"3862 SEFTON ST, Port Coquitlam, BC, Canada",49.28159729999999,-122.7572314,5,9,"[5,9]"
"3922 PIMLICO PL, Port Coquitlam, BC, Canada",49.2824429,-122.7517866,6,9,"[6,9]"
"1281 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2845878,-122.7500582,7,9,"[7,9]"
"3785 SOMERSET ST, Port Coquitlam, BC, Canada",49.280173,-122.7408099,8,9,"[8,9]"
"3948 OXFORD ST, Port Coquitlam, BC, Canada",49.2831519,-122.7669696,4,9,"[4,9]"
"3841 HAMILTON ST, Port Coquitlam, BC, Canada",49.2812424,-122.7361246,9,9,"[9,9]"
"3792 SOMERSET ST, Port Coquitlam, BC, Canada",49.2802505,-122.7402876,8,9,"[8,9]"
"835 PAISLEY AVE, Port Coquitlam, BC, Canada",49.2798404,-122.7368929,9,8,"[9,8]"
"1330 APEL DR, Port Coquitlam, BC, Canada",49.2850759,-122.750896,7,9,"[7,9]"
"3748 ULSTER ST, Port Coquitlam, BC, Canada",49.27958899999999,-122.754338,6,8,"[6,8]"
"3625 BRACEWELL PL, Port Coquitlam, BC, Canada",49.27845600000001,-122.750631,7,8,"[7,8]"
"3838 BROOM PL, Port Coquitlam, BC, Canada",49.2813117,-122.763561,4,9,"[4,9]"
"3914 ROBIN PL, Port Coquitlam, BC, Canada",49.2824573,-122.7584283,5,9,"[5,9]"
"4043 MARS PL, Port Coquitlam, BC, Canada",49.2842709,-122.737634,9,9,"[9,9]"
"3853 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2811332,-122.7566057,6,9,"[6,9]"
"3870 MARCH PL, Port Coquitlam, BC, Canada",49.281807,-122.762831,5,9,"[5,9]"
"3856 ULSTER ST, Port Coquitlam, BC, Canada",49.2814586,-122.7543238,6,9,"[6,9]"
"3964 HAMILTON ST, Port Coquitlam, BC, Canada",49.283229,-122.7355051,9,9,"[9,9]"
"3791 ST THOMAS ST, Port Coquitlam, BC, Canada",49.2802071,-122.7347485,9,9,"[9,9]"
"1852 CHALMERS AVE, Port Coquitlam, BC, Canada",49.2851118,-122.765546,4,9,"[4,9]"
"1788 CHALMERS AVE, Port Coquitlam, BC, Canada",49.2851451,-122.7640698,4,9,"[4,9]"
"1376 WINDSOR AVE, Port Coquitlam, BC, Canada",49.2811888,-122.7528039,6,9,"[6,9]"
"857 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2835089,-122.737982,9,9,"[9,9]"
"1034 VICTORIA DR, Port Coquitlam, BC, Canada",49.28552999999999,-122.7426357,8,9,"[8,9]"
"1776 WINDERMERE AVE, Port Coquitlam, BC, Canada",49.2792316,-122.7639706,4,8,"[4,8]"
"3872 CLEMATIS CRES, Port Coquitlam, BC, Canada",49.2809375,-122.766269,4,9,"[4,9]"
"3773 SUTHERLAND ST, Port Coquitlam, BC, Canada",49.279931,-122.7539722,6,9,"[6,9]"
"3753 SUTHERLAND ST, Port Coquitlam, BC, Canada",49.2793971,-122.7539788,6,8,"[6,8]"
"1872 GALER WAY, Port Coquitlam, BC, Canada",49.2826155,-122.7664272,4,9,"[4,9]"
"1351 WINDSOR AVE, Port Coquitlam, BC, Canada",49.2816535,-122.7523179,6,9,"[6,9]"
"1415 APEL DR, Port Coquitlam, BC, Canada",49.2832456,-122.7539996,6,9,"[6,9]"
"3924 VICTORIA PL, Port Coquitlam, BC, Canada",49.283039,-122.75451,6,9,"[6,9]"
"1289 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2845868,-122.7507582,7,9,"[7,9]"
"4078 WEDGEWOOD ST, Port Coquitlam, BC, Canada",49.2851739,-122.7452888,7,9,"[7,9]"
"4078 SEFTON ST, Port Coquitlam, BC, Canada",49.2854541,-122.7571049,5,9,"[5,9]"
"3765 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2800457,-122.7565367,6,9,"[6,9]"
"3905 ROBIN PL, Port Coquitlam, BC, Canada",49.2822782,-122.7591304,5,9,"[5,9]"
"3946 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2833338,-122.755673,6,9,"[6,9]"
"1236 WINDSOR AVE, Port Coquitlam, BC, Canada",49.2812089,-122.749407,7,9,"[7,9]"
"975 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.2852432,-122.7431198,8,9,"[8,9]"
"4032 MARS PL, Port Coquitlam, BC, Canada",49.284135,-122.7368486,9,9,"[9,9]"
"3742 SUTHERLAND ST, Port Coquitlam, BC, Canada",49.279046,-122.753259,6,8,"[6,8]"
"3751 EVERGREEN ST, Port Coquitlam, BC, Canada",49.279703,-122.744704,8,8,"[8,8]"
"3880 ULSTER ST, Port Coquitlam, BC, Canada",49.2818634,-122.7543049,6,9,"[6,9]"
"4060 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.28493539999999,-122.7556531,6,9,"[6,9]"
"1264 PLYMOUTH CRES, Port Coquitlam, BC, Canada",49.2848932,-122.7488191,7,9,"[7,9]"
"1243 WINDSOR AVE, Port Coquitlam, BC, Canada",49.28167149999999,-122.7496143,7,9,"[7,9]"
"1128 ALDERWOOD AVE, Port Coquitlam, BC, Canada",49.2830485,-122.7455625,7,9,"[7,9]"
"3943 HAMILTON ST, Port Coquitlam, BC, Canada",49.2828902,-122.7361649,9,9,"[9,9]"
"974 VICTORIA DR, Port Coquitlam, BC, Canada",49.28549690000001,-122.7413461,8,9,"[8,9]"
"3753 SEFTON ST, Port Coquitlam, BC, Canada",49.279536,-122.7578391,5,8,"[5,8]"
"3825 INVERNESS ST, Port Coquitlam, BC, Canada",49.28091089999999,-122.7374634,9,9,"[9,9]"
"3862 TORONTO ST, Port Coquitlam, BC, Canada",49.2817954,-122.7531256,6,9,"[6,9]"
"1572 CHARLETON CRT, Port Coquitlam, BC, Canada",49.279536,-122.758634,5,8,"[5,8]"
"1361 LINCOLN DR, Port Coquitlam, BC, Canada",49.278959,-122.752356,6,8,"[6,8]"
"3816 HAMILTON ST, Port Coquitlam, BC, Canada",49.2807435,-122.7356021,9,9,"[9,9]"
"951 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.2847122,-122.7410269,8,9,"[8,9]"
"1268 VICTORIA DR, Port Coquitlam, BC, Canada",49.285518,-122.749002,7,9,"[7,9]"
"4098 WEDGEWOOD ST, Port Coquitlam, BC, Canada",49.2855925,-122.745366,7,9,"[7,9]"
"3742 OXFORD ST, Port Coquitlam, BC, Canada",49.2793837,-122.7669741,4,8,"[4,8]"
"1591 LINCOLN AVE, Port Coquitlam, BC, Canada",49.27866,-122.757946,5,8,"[5,8]"
"3654 BRACEWELL PL, Port Coquitlam, BC, Canada",49.278595,-122.751546,6,8,"[6,8]"
"1016 FERNWOOD AVE, Port Coquitlam, BC, Canada",49.2797257,-122.7438893,8,8,"[8,8]"
"1844 MYRTLE WAY, Port Coquitlam, BC, Canada",49.2818306,-122.7654156,4,9,"[4,9]"
"1780 MARCH WAY, Port Coquitlam, BC, Canada",49.2833344,-122.7641678,4,9,"[4,9]"
"4031 TORONTO ST, Port Coquitlam, BC, Canada",49.2841465,-122.7535357,6,9,"[6,9]"
"1271 PLYMOUTH CRES, Port Coquitlam, BC, Canada",49.28527949999999,-122.7495555,7,9,"[7,9]"
"948 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.284481,-122.74178,8,9,"[8,9]"
"1233 HALIFAX AVE, Port Coquitlam, BC, Canada",49.2809044,-122.7492398,7,9,"[7,9]"
"1081 LINCOLN AVE, Port Coquitlam, BC, Canada",49.2786534,-122.7447535,8,8,"[8,8]"
"1752 RENTON WAY, Port Coquitlam, BC, Canada",49.2832602,-122.7625904,5,9,"[5,9]"
"3848 AZALEA PL, Port Coquitlam, BC, Canada",49.2814547,-122.7625139,5,9,"[5,9]"
"4096 TORONTO ST, Port Coquitlam, BC, Canada",49.2855537,-122.7528732,6,9,"[6,9]"
"1713 HEATHER AVE, Port Coquitlam, BC, Canada",49.2804969,-122.7625006,5,9,"[5,9]"
"1363 SUTHERLAND AVE, Port Coquitlam, BC, Canada",49.2801949,-122.7524459,6,9,"[6,9]"
"1265 LINCOLN DR, Port Coquitlam, BC, Canada",49.28116319999999,-122.7512124,6,9,"[6,9]"
"3848 KILLARNEY ST, Port Coquitlam, BC, Canada",49.2806496,-122.7418194,8,9,"[8,9]"
"771 PAISLEY AVE, Port Coquitlam, BC, Canada",49.2798355,-122.7351152,9,8,"[9,8]"
"3841 BROOM PL, Port Coquitlam, BC, Canada",49.28145989999999,-122.7642697,4,9,"[4,9]"
"3921 PIMLICO PL, Port Coquitlam, BC, Canada",49.282428,-122.7523906,6,9,"[6,9]"
"3922 AMBLESIDE CLOSE, Port Coquitlam, BC, Canada",49.2822565,-122.7455452,7,9,"[7,9]"
"1715 CHALMERS AVE, Port Coquitlam, BC, Canada",49.2855285,-122.7624255,5,9,"[5,9]"
"3890 CLEMATIS CRES, Port Coquitlam, BC, Canada",49.2804249,-122.7660694,4,9,"[4,9]"
"1767 HEATHER AVE, Port Coquitlam, BC, Canada",49.2804697,-122.7642573,4,9,"[4,9]"
"912 RAYMOND AVE, Port Coquitlam, BC, Canada",49.28104339999999,-122.7396052,8,9,"[8,9]"
"4076 WELLINGTON ST, Port Coquitlam, BC, Canada",49.28527709999999,-122.7612524,5,9,"[5,9]"
"3971 ST THOMAS ST, Port Coquitlam, BC, Canada",49.2834061,-122.7348496,9,9,"[9,9]"
"4078 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2853067,-122.7556667,6,9,"[6,9]"
"1318 APEL DR, Port Coquitlam, BC, Canada",49.285459,-122.75041,7,9,"[7,9]"
"1358 SUTHERLAND AVE, Port Coquitlam, BC, Canada",49.27980100000001,-122.752229,6,8,"[6,8]"
"3950 WOOD WAY, Port Coquitlam, BC, Canada",49.2831629,-122.7656761,4,9,"[4,9]"
"3943 ROBIN PL, Port Coquitlam, BC, Canada",49.282936,-122.7591,5,9,"[5,9]"
"1430 BRAKEN CRT, Port Coquitlam, BC, Canada",49.2844764,-122.7545883,6,9,"[6,9]"
"1259 PLYMOUTH CRES, Port Coquitlam, BC, Canada",49.285289,-122.74798,7,9,"[7,9]"
"3872 CEDAR DR, Port Coquitlam, BC, Canada",49.2819839,-122.73818,9,9,"[9,9]"
"4073 MARS ST, Port Coquitlam, BC, Canada",49.2853755,-122.7368592,9,9,"[9,9]"
"1542 KENT AVE, Port Coquitlam, BC, Canada",49.2805949,-122.7578749,5,9,"[5,9]"
"3765 INVERNESS ST, Port Coquitlam, BC, Canada",49.2796616,-122.7375949,9,8,"[9,8]"
"4051 DUNPHY ST, Port Coquitlam, BC, Canada",49.2848625,-122.7664686,4,9,"[4,9]"
"1257 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.284533,-122.748772,7,9,"[7,9]"
"985 MANSFIELD CRES, Port Coquitlam, BC, Canada",49.284531,-122.7433265,8,9,"[8,9]"
"1795 CHALMERS AVE, Port Coquitlam, BC, Canada",49.2855114,-122.7644295,4,9,"[4,9]"
"3763 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2798299,-122.756534,6,8,"[6,8]"
"3740 COAST MERIDIAN RD, Port Coquitlam, BC, Canada",49.2796499,-122.755638,6,8,"[6,8]"
"3833 ULSTER ST, Port Coquitlam, BC, Canada",49.2810704,-122.7549872,6,9,"[6,9]"
"3831 TORONTO ST, Port Coquitlam, BC, Canada",49.281022,-122.7538549,6,9,"[6,9]"
"3816 INVERNESS ST, Port Coquitlam, BC, Canada",49.2807557,-122.7369226,9,9,"[9,9]"
"1659 RENTON AVE, Port Coquitlam, BC, Canada",49.28363330000001,-122.7605822,5,9,"[5,9]"
"1350 CHELSEA AVE, Port Coquitlam, BC, Canada",49.281914,-122.7521459,6,9,"[6,9]"
"4018 JOSEPH PL, Port Coquitlam, BC, Canada",49.2842502,-122.7341165,9,9,"[9,9]"
"1717 GREENMOUNT AVE, Port Coquitlam, BC, Canada",49.2845059,-122.7625751,5,9,"[5,9]"
"1752 MYRTLE WAY, Port Coquitlam, BC, Canada",49.2822089,-122.7632481,4,9,"[4,9]"
"3964 ST THOMAS ST, Port Coquitlam, BC, Canada",49.283259,-122.7343075,9,9,"[9,9]"
"4037 AYLING ST, Port Coquitlam, BC, Canada",49.2844218,-122.7390132,8,9,"[8,9]"
"1424 VICTORIA DR, Port Coquitlam, BC, Canada",49.2855341,-122.7543283,6,9,"[6,9]"
"3805 CLEMATIS CRES, Port Coquitlam, BC, Canada",49.2806353,-122.765408,4,9,"[4,9]"
"1328 LINCOLN DR, Port Coquitlam, BC, Canada",49.2801279,-122.7505667,7,9,"[7,9]"
"1850 GREENMOUNT AVE, Port Coquitlam, BC, Canada",49.2841305,-122.7659834,4,9,"[4,9]"
"1452 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2837508,-122.7545012,6,9,"[6,9]"
"934 VICTORIA DR, Port Coquitlam, BC, Canada",49.2855423,-122.740463,8,9,"[8,9]"
"919 LYNWOOD AVE, Port Coquitlam, BC, Canada",49.2841553,-122.7399909,8,9,"[8,9]"
"916 HUBER DR, Port Coquitlam, BC, Canada",49.284644,-122.7398475,8,9,"[8,9]"
"1361 HALIFAX AVE, Port Coquitlam, BC, Canada",49.280916,-122.752666,6,9,"[6,9]"
"1341 LINCOLN DR, Port Coquitlam, BC, Canada",49.2796382,-122.7514098,6,8,"[6,8]"
"1339 SUTHERLAND AVE, Port Coquitlam, BC, Canada",49.2802522,-122.7514296,6,9,"[6,9]"
"3709 SOMERSET ST, Port Coquitlam, BC, Canada",49.2786646,-122.7409044,8,8,"[8,8]"
"3811 KILLARNEY ST, Port Coquitlam, BC, Canada",49.2802476,-122.7423871,8,9,"[8,9]"
"3771 SOMERSET ST, Port Coquitlam, BC, Canada",49.2797004,-122.7409505,8,8,"[8,8]"
"3832 ST THOMAS ST, Port Coquitlam, BC, Canada",49.2810879,-122.734156,9,9,"[9,9]"
"1530 CHELSEA AVE, Port Coquitlam, BC, Canada",49.2819229,-122.7564861,6,9,"[6,9]"
"3924 SEFTON ST, Port Coquitlam, BC, Canada",49.2826337,-122.7571773,5,9,"[5,9]"
